street_id,street_name,part_index,vertex_index,x,y
1,roadway_exterior,0,430,168.06011760719807,31.158609809762446
1,roadway_exterior,0,431,168.04747454901187,31.179671041018594
1,roadway_exterior,0,432,168.03282557496868,31.199389812324302
1,roadway_exterior,0,433,168.01631211736955,31.217575743712242
1,roadway_exterior,0,434,167.9980936096533,31.234053254413727
1,roadway_exterior,0,435,167.97834594710517,31.24866325804856
1,roadway_exterior,0,436,167.95725978863044,31.261264698565554
1,roadway_exterior,0,437,167.93503871598878,31.271735912104592
1,roadway_exterior,0,438,167.91189726826173,31.27997580163176
1,roadway_exterior,0,439,167.88805887052948,31.285904813006763
1,roadway_exterior,0,440,167.86375367675612,31.289465703058895
1,roadway_exterior,0,441,167.83921634770846,31.290624092256028
1,roadway_exterior,0,442,64.65597326339245,31.086851080778924
1,roadway_exterior,0,443,64.63150210627127,31.085601955507457
1,roadway_exterior,0,444,64.60727077084036,31.08196324309395
1,roadway_exterior,0,445,64.58351203216483,31.07596989833986
1,roadway_exterior,0,446,64.56045412537262,31.067679495505562
1,roadway_exterior,0,447,64.53831855314442,31.05717167523096
1,roadway_exterior,0,448,64.51731795787796,31.0445473794784
1,roadway_exterior,0,449,64.49765407896747,31.029927881847268
1,roadway_exterior,0,450,64.47951581482121,31.01345362257548
1,roadway_exterior,0,451,64.46307740823443,30.99528285941922
1,roadway_exterior,0,452,64.44849677254929,30.975590147371083
1,roadway_exterior,0,453,64.43591397468167,30.954564661821017
1,roadway_exterior,0,454,64.4254498895871,30.932408381268385
1,roadway_exterior,0,455,64.4172050390918,30.90933414704266
1,roadway_exterior,0,456,64.41125862624325,30.88556361867184
1,roadway_exterior,0,457,64.4076677744568,30.861325144539972
1,roadway_exterior,0,458,64.40646697876721,30.83685156828914
1,roadway_exterior,0,459,64.40646697876721,30.403755819205497
1,roadway_exterior,0,460,64.40617959777256,30.397906044672933
